trial_id,dataset,image_path,question_text,correct_answer_text,think_aloud,stimuli_image_path
14701,VisualGenome,images/trial_14701.png,What is in the background of the photo?,White wall.,False,stimuli/VisualGenome/images/2320823.jpg
14702,CLEVR,images/trial_14702.png,There is a tiny object that is on the left side of the small blue block and behind the big purple shiny cylinder; what material is it made of?,metal,False,stimuli/CLEVR/images/CLEVR_val_005564.png
14703,DocVQA-SinglePage,images/trial_14703.png,What is the time of the Seminar?,4:30 P.M.,False,stimuli/DocVQA/SinglePage/spdocvqa_images/jqmm0227_3.png
14704,VisualGenome,images/trial_14704.png,Where is the orange?,On the tree.,False,stimuli/VisualGenome/images/2333434.jpg
14705,VisualGenome,images/trial_14705.png,Who is in a green vest?,Worker.,False,stimuli/VisualGenome/images/2371457.jpg
14706,VisualGenome,images/trial_14706.png,What game is being played?,Baseball.,False,stimuli/VisualGenome/images/2358187.jpg
14707,ChartQA,images/trial_14707.png,What was Ecolab Inc.'s net loss in 2020?,1202.8,False,stimuli/ChartQA/train/png/two_col_40204.png
14708,ScienceQA,images/trial_14708.png,Which property do these three objects have in common?,hard,False,stimuli/ScienceQA/images/train/15795/image.png
14709,VisualGenome,images/trial_14709.png,What color are the plates?,Gray.,False,stimuli/VisualGenome/images/2332640.jpg
14710,VisualGenome,images/trial_14710.png,What time of day is it?,Daytime.,False,stimuli/VisualGenome/images/2317449.jpg
14711,CLEVR,images/trial_14711.png,There is a small rubber cylinder; is it the same color as the matte cylinder in front of the tiny matte cylinder?,yes,False,stimuli/CLEVR/images/CLEVR_val_003532.png
14712,DocVQA-SinglePage,images/trial_14712.png,what is the percentage value of indigenous raw materials in the previous year ?,(92.37),False,stimuli/DocVQA/SinglePage/spdocvqa_images/hsgj0223_98.png
14713,ChartQA,images/trial_14713.png,How many dollars did U.S. imports from Africa amount to in 2020?,33.41,False,stimuli/ChartQA/train/png/two_col_6412.png
14714,ChartQA,images/trial_14714.png,What was the lowest number of road fatalities in Sweden in 2019?,221,False,stimuli/ChartQA/train/png/two_col_2254.png
14715,DocVQA-SinglePage,images/trial_14715.png,What is classification of project P2(2)?,Bone Endometrium,False,stimuli/DocVQA/SinglePage/spdocvqa_images/kkww0217_1.png
14716,VisualGenome,images/trial_14716.png,What color are the wheels?,Orange.,False,stimuli/VisualGenome/images/2353042.jpg
14717,CLEVR,images/trial_14717.png,Do the metallic object that is right of the yellow metallic thing and the yellow metallic cylinder have the same size?,no,False,stimuli/CLEVR/images/CLEVR_val_006084.png
14718,ChartQA,images/trial_14718.png,What was the unemployment rate in Romania in 2020?,3.92,False,stimuli/ChartQA/train/png/two_col_4779.png
14719,VisualGenome,images/trial_14719.png,What does this plane fly?,Passengers.,False,stimuli/VisualGenome/images/2369138.jpg
14720,CLEVR,images/trial_14720.png,There is a metallic cube; does it have the same size as the cylinder that is behind the tiny brown cylinder?,no,False,stimuli/CLEVR/images/CLEVR_val_004299.png
14721,VisualGenome,images/trial_14721.png,When was this taken?,During the day.,False,stimuli/VisualGenome/images/2365660.jpg
14722,GQA,images/trial_14722.png,Is the artichoke on the right or on the left side?,right,False,stimuli/GQA/images/2366467.jpg
14723,ScienceQA,images/trial_14723.png,Will these magnets attract or repel each other?,attract,False,stimuli/ScienceQA/images/train/20142/image.png
14724,ScienceQA,images/trial_14724.png,Which property do these two objects have in common?,breakable,False,stimuli/ScienceQA/images/train/4305/image.png
14725,DocVQA-SinglePage,images/trial_14725.png,What type of form is this?,Response Code Request,False,stimuli/DocVQA/SinglePage/spdocvqa_images/kjjw0023_2.png
14726,ScienceQA,images/trial_14726.png,Which solution has a higher concentration of purple particles?,Solution B,False,stimuli/ScienceQA/images/train/6166/image.png
14727,CLEVR,images/trial_14727.png,Do the metal cylinder that is in front of the large green shiny thing and the tiny metallic cube have the same color?,no,False,stimuli/CLEVR/images/CLEVR_val_013113.png
14728,VisualGenome,images/trial_14728.png,What is shown?,A bathroom.,False,stimuli/VisualGenome/images/2333375.jpg
14729,VisualGenome,images/trial_14729.png,When was the photo taken?,Daytime.,False,stimuli/VisualGenome/images/2365912.jpg
14730,ChartQA,images/trial_14730.png,What was the GDP growth rate in the United Kingdom in 2019?,1.43,False,stimuli/ChartQA/train/png/two_col_1026.png
14731,ChartQA,images/trial_14731.png,In what year did Volvo have the largest share of diesel fueled passenger cars in Europe?,2019,False,stimuli/ChartQA/train/png/multi_col_1355.png
14732,VisualGenome,images/trial_14732.png,What color is the countertop?,Oak.,False,stimuli/VisualGenome/images/2373881.jpg
14733,VisualGenome,images/trial_14733.png,What color are the people's uniforms?,White.,False,stimuli/VisualGenome/images/2350017.jpg
14734,CLEVR,images/trial_14734.png,What number of big things are to the right of the green matte ball?,1,False,stimuli/CLEVR/images/CLEVR_val_003031.png
14735,VisualGenome,images/trial_14735.png,How many giraffe are shown?,2.,False,stimuli/VisualGenome/images/2326246.jpg
14736,ScienceQA,images/trial_14736.png,Which material are these blocks made of?,wood,False,stimuli/ScienceQA/images/train/4663/image.png
14737,VisualGenome,images/trial_14737.png,What does it say on the halfpipe to the right?,ROFS.,False,stimuli/VisualGenome/images/2317742.jpg
14738,VisualGenome,images/trial_14738.png,When was this photo taken?,During the daytime.,False,stimuli/VisualGenome/images/2339535.jpg
14739,ChartQA,images/trial_14739.png,What is the fifth largest supermarket in the UK according to Kantar Worldpanel?,Aldi,False,stimuli/ChartQA/train/png/multi_col_20017.png
14740,GQA,images/trial_14740.png,Does the tap look gold?,no,False,stimuli/GQA/images/2376384.jpg
14741,ChartQA,images/trial_14741.png,"In what year did Luxembourg have one enterprise in the manufacture of cocoa, chocolate and sugar confectionery industry?",2015,False,stimuli/ChartQA/train/png/two_col_80464.png
14742,CLEVR,images/trial_14742.png,What is the color of the small cylinder?,brown,False,stimuli/CLEVR/images/CLEVR_val_000513.png
14743,VisualGenome,images/trial_14743.png,What is on the red plane tail?,A bird.,False,stimuli/VisualGenome/images/2349975.jpg
14744,CLEVR,images/trial_14744.png,Are there the same number of brown cubes that are behind the brown object and big green matte cylinders behind the big matte thing?,yes,False,stimuli/CLEVR/images/CLEVR_val_000384.png
14745,VisualGenome,images/trial_14745.png,Where was this picture taken?,On the street.,False,stimuli/VisualGenome/images/150279.jpg
14746,VisualGenome,images/trial_14746.png,What color is around the bears nose?,Tan.,False,stimuli/VisualGenome/images/2319238.jpg
14747,VisualGenome,images/trial_14747.png,Who is in the photo?,Unoccupied.,False,stimuli/VisualGenome/images/2342983.jpg
14748,VisualGenome,images/trial_14748.png,How many people are sitting?,Four.,False,stimuli/VisualGenome/images/2348990.jpg
14749,VisualGenome,images/trial_14749.png,Where was the photo taken?,At a kitchen table.,False,stimuli/VisualGenome/images/1592243.jpg
14750,ScienceQA,images/trial_14750.png,Which of the following could Jeremiah's test show?,which side of the roof got more sun over one day,False,stimuli/ScienceQA/images/train/14477/image.png
14751,CLEVR,images/trial_14751.png,What is the size of the metallic object that is in front of the big gray cube and behind the yellow metallic ball?,large,False,stimuli/CLEVR/images/CLEVR_val_002523.png
14752,ScienceQA,images/trial_14752.png,"During this time, thermal energy was transferred from () to ().",each battery . . . the surroundings,False,stimuli/ScienceQA/images/train/6154/image.png
14753,CLEVR,images/trial_14753.png,Are there the same number of big blue cylinders that are to the left of the blue cylinder and cyan rubber cubes on the right side of the tiny rubber cube?,yes,False,stimuli/CLEVR/images/CLEVR_val_003092.png
14754,VisualGenome,images/trial_14754.png,What color is the person wearing?,Black.,False,stimuli/VisualGenome/images/2355425.jpg
14755,GQA,images/trial_14755.png,Does the bag to the right of the other bags look small and brown?,no,False,stimuli/GQA/images/2399600.jpg
14756,VisualGenome,images/trial_14756.png,What color is the kid's hair?,Blonde.,False,stimuli/VisualGenome/images/2339315.jpg
14757,VisualGenome,images/trial_14757.png,How many zebras are there?,Two.,False,stimuli/VisualGenome/images/2350060.jpg
14758,VisualGenome,images/trial_14758.png,When was this picture taken?,Daytime.,False,stimuli/VisualGenome/images/2345857.jpg
14759,VisualGenome,images/trial_14759.png,What are the children looking at?,A birthday cake.,False,stimuli/VisualGenome/images/2333659.jpg
14760,GQA,images/trial_14760.png,Is there any short grass in the picture?,no,False,stimuli/GQA/images/2403375.jpg
14761,DocVQA-SinglePage,images/trial_14761.png,"what is the percent of meat, milk, fish, eggs in food group?",6.3%,False,stimuli/DocVQA/SinglePage/spdocvqa_images/snyc0227_42.png
14762,VisualGenome,images/trial_14762.png,How is the weather?,Sunny.,False,stimuli/VisualGenome/images/150393.jpg
14763,DocVQA-SinglePage,images/trial_14763.png,what is the main ingredient of soft drink?,Carbonated Water,False,stimuli/DocVQA/SinglePage/spdocvqa_images/pkpj0226_1.png
14764,GQA,images/trial_14764.png,Do you see horses in this photo?,no,False,stimuli/GQA/images/2325156.jpg
14765,VisualGenome,images/trial_14765.png,Why is the boat floating?,In water.,False,stimuli/VisualGenome/images/2368691.jpg
14766,DocVQA-SinglePage,images/trial_14766.png,"Who is Mrs. Naragon, L.?",Mrs. Naragon is a registered medical technologist (A.S.C.P).,False,stimuli/DocVQA/SinglePage/spdocvqa_images/hrfw0227_11.png
14767,VisualGenome,images/trial_14767.png,When was this?,Daytime.,False,stimuli/VisualGenome/images/2330896.jpg
14768,VisualGenome,images/trial_14768.png,What is long in length?,A pole.,False,stimuli/VisualGenome/images/2373094.jpg
14769,CLEVR,images/trial_14769.png,Is the small ball that is on the left side of the blue rubber object made of the same material as the tiny purple ball?,yes,False,stimuli/CLEVR/images/CLEVR_val_012899.png
14770,VisualGenome,images/trial_14770.png,What color is the woman's shirt?,Red.,False,stimuli/VisualGenome/images/2333413.jpg
14771,VisualGenome,images/trial_14771.png,Why is the guy swinging?,To play tennis.,False,stimuli/VisualGenome/images/2341944.jpg
14772,VisualGenome,images/trial_14772.png,What is green?,The leaves.,False,stimuli/VisualGenome/images/2331822.jpg
14773,CLEVR,images/trial_14773.png,Is there a large brown object behind the big cylinder that is right of the shiny object on the left side of the large blue thing?,yes,False,stimuli/CLEVR/images/CLEVR_val_013810.png
14774,VisualGenome,images/trial_14774.png,What are the horses eating?,Grass.,False,stimuli/VisualGenome/images/2355677.jpg
14775,ChartQA,images/trial_14775.png,What was the score of the University of Oxford?,95.6,False,stimuli/ChartQA/train/png/two_col_5033.png
14776,VisualGenome,images/trial_14776.png,Where is the string?,On kite.,False,stimuli/VisualGenome/images/2374413.jpg
14777,ChartQA,images/trial_14777.png,What was the value of Roth IRAs in dollars in 2013?,505,False,stimuli/ChartQA/train/png/two_col_41000.png
14778,GQA,images/trial_14778.png,Do the zebra in front of the grass and the zebra that looks black and white both look striped?,yes,False,stimuli/GQA/images/2386456.jpg
14779,ChartQA,images/trial_14779.png,How much did the number of mobile phone internet users grow in Japan in 2017?,1.06,False,stimuli/ChartQA/train/png/two_col_63548.png
14780,DocVQA-Infographics,images/trial_14780.png,What is the rank of the U.S in the world economy?,15th,False,stimuli/DocVQA/Infographics/infographicsvqa_images/31934.jpeg
14781,VisualGenome,images/trial_14781.png,Who has umbrellas?,People on sidewalk.,False,stimuli/VisualGenome/images/2330046.jpg
14782,CLEVR,images/trial_14782.png,What is the cylinder that is left of the big cylinder and to the right of the green matte ball made of?,rubber,False,stimuli/CLEVR/images/CLEVR_val_004207.png
14783,ChartQA,images/trial_14783.png,How many stores did the LVMH Group have in the United States in 2020?,866,False,stimuli/ChartQA/train/png/two_col_22965.png
14784,GQA,images/trial_14784.png,Is there a helmet in this image that is blue?,no,False,stimuli/GQA/images/2415176.jpg
14785,VisualGenome,images/trial_14785.png,Where is the tall palm tree?,Behind the riders.,False,stimuli/VisualGenome/images/2361884.jpg
14786,VisualGenome,images/trial_14786.png,What color is the woman's necklace?,Red & black.,False,stimuli/VisualGenome/images/2360395.jpg
14787,VisualGenome,images/trial_14787.png,What is the zebra eating?,Grass.,False,stimuli/VisualGenome/images/2323225.jpg
14788,DocVQA-SinglePage,images/trial_14788.png,What is the title of the document?,BIOGRAPHICAL SKETCH,False,stimuli/DocVQA/SinglePage/spdocvqa_images/nghd0227_9.png
14789,VisualGenome,images/trial_14789.png,What color is the base of the sink?,Brown.,False,stimuli/VisualGenome/images/2319505.jpg
14790,ChartQA,images/trial_14790.png,What was the graduation rate of all students who were enrolled in colleges that had open admission in 2007?,34,False,stimuli/ChartQA/train/png/two_col_81421.png
14791,VisualGenome,images/trial_14791.png,Where is the tomatos?,In the front.,False,stimuli/VisualGenome/images/2355671.jpg
14792,CLEVR,images/trial_14792.png,Do the green object left of the metal block and the small blue matte thing behind the tiny green matte cylinder have the same shape?,no,False,stimuli/CLEVR/images/CLEVR_val_005144.png
14793,VisualGenome,images/trial_14793.png,What is the lady holding?,A cow.,False,stimuli/VisualGenome/images/2350079.jpg
14794,ChartQA,images/trial_14794.png,What was the inflation rate in Australia in 2020?,0.87,False,stimuli/ChartQA/train/png/two_col_106.png
14795,ChartQA,images/trial_14795.png,What was the amount of outstanding consumer credit in the United States in the second quarter of 2020?,4126.6,False,stimuli/ChartQA/train/png/two_col_101115.png
14796,VisualGenome,images/trial_14796.png,What color is the sky?,Blue.,False,stimuli/VisualGenome/images/2317923.jpg
